Horizontal_vibration_signals,Vertical_vibration_signals
-0.989079475402832,-0.6785870343446732
-0.3831266984343529,0.24616720154881477
0.6745576858520508,-0.4549980163574219
0.9178519248962402,-0.7712125778198242
-0.25892259553074837,0.9484171867370605
-0.8983373641967773,-0.33926960080862045
-0.0066041998798027635,-0.3191709890961647
0.37937160581350327,-0.7309318333864212
0.35225149244070053,-0.22162200883030891
-0.33191438764333725,0.2725839987397194
-0.03880260046571493,0.30432939529418945
0.8916735649108887,-0.6406188011169434
-0.38846731185913086,0.2896427921950817
0.38962360471487045,0.4262566938996315
-0.18573999404907227,-0.6031275168061256
-0.7976890355348587,-0.532686710357666
-0.09068249724805355,0.143659096211195
0.31571388244628906,-0.2442478947341442
0.32404661178588867,-0.7648705691099167
-0.29679540544748306,-0.6150246039032936
0.3427863121032715,-0.5478024110198021
-0.17205480486154556,-0.1977563090622425
0.39633508771657944,-1.4721035957336426
-0.12352470308542252,-1.0863184928894043
0.11963839642703533,-0.5174874886870384
1.044154167175293,-1.1205077171325684
0.19146200269460678,-0.9847044944763184
-0.02678629942238331,-1.09328031539917
-0.8577466011047363,-0.5608439072966576
0.06268019787967205,-0.7915853708982468
-0.23981330916285515,-1.1761903762817383
0.019490700215101242,0.042283497750759125
0.2446294017136097,-0.29419660568237305
0.4268765076994896,0.6820321083068848
0.06480219773948193,-0.5357981100678444
0.5115270987153053,0.6057978048920631
0.6078600883483887,0.571441687643528
-0.46651359647512436,0.732719898223877
-0.33637288957834244,0.2942203916609287
0.5586386099457741,0.7365226745605469
0.8441448211669922,0.37349458783864975
-0.8333206176757812,0.029849999118596315
0.028562499210238457,0.4710197076201439
0.3146528825163841,-0.2343416027724743
0.36165710538625717,-0.7198691368103027
-0.20943880081176758,-0.2546072006225586
0.2696632966399193,-0.9132742881774902
0.7269501686096191,-0.6300687789916992
0.8149862289428711,-1.608264446258545
1.1934757232666016,-0.9956240653991699
0.6173849105834961,-0.5977272987365723
-0.2354382909834385,-0.8268476277589798
-0.8634089678525925,-1.0766983032226562
-0.40323730558156967,-0.03594160079956055
1.1498569697141647,-0.662696436047554
-0.4789232835173607,-0.062811397947371
-0.6323099136352539,-0.057613798417150974
0.23272039368748665,0.6475210189819336
-0.13180970214307308,0.19710060209035873
0.5481719970703125,0.8374691009521484
-0.3110169991850853,0.23560520261526108
0.8425474166870117,0.5566954985260963
1.1378288269042969,0.07865429855883121
0.08492469787597656,-0.04997250158339739
0.019383400212973356,0.2669811062514782
-0.9453535079956055,0.09013409726321697
-0.7516384124755859,-0.23592710494995117
-0.18969770520925522,-0.25125740095973015
1.5345454216003418,-0.45052770525217056
-0.5233645066618919,-0.24867059662938118
-1.465296745300293,-0.3188968077301979
-0.6388664245605469,0.19977090880274773
-0.42017698287963867,-1.58005952835083
0.09996890090405941,-0.8533359318971634
0.0029205999453552067,-0.694119930267334
-0.312042199075222,0.3261446952819824
0.3011823073029518,-0.43294429779052734
0.46913620084524155,-0.014781999634578824
-0.7838129997253418,-0.5486369132995605
-1.6541004180908203,0.22652149200439453
-0.46305660158395767,-0.24143459275364876
-0.22704599425196648,-0.12172459624707699
-0.049829501658678055,-0.1441240031272173
1.2423157691955566,0.6475210189819336
0.1347183994948864,0.19583700224757195
-0.45044418424367905,0.05394219886511564
-0.07259849924594164,-0.35988088697195053
1.041567325592041,-0.5470753088593483
0.13167859986424446,-0.5246878042817116
-0.24182800203561783,-0.14541150070726871
0.6606698036193848,-0.21201370283961296
0.39920810610055923,-1.1246799677610397
-0.6105184927582741,-1.024496629834175
-1.5304327011108398,-0.5272746086120605
-0.2152561955153942,-0.6044745072722435
-0.41418079286813736,-0.5657314881682396
-0.20897390320897102,-0.9495139122009277
0.45815709978342056,0.1775621995329857
0.583350695669651,-0.5353211984038353
0.2396107092499733,-0.34077171236276627
-0.1562475971877575,-0.6908773630857468
0.5257844924926758,0.07795100100338459
-1.1412858963012695,0.29375549405813217
0.14753339812159538,0.20798439159989357
-0.35471919924020767,0.07942910306155682
-0.5271553993225098,-0.2140164002776146
1.6367077827453613,0.3033160977065563
0.9561657905578613,0.46831369400024414
-0.3658413887023926,-0.7045984268188477
0.9149432182312012,0.0859379954636097
0.40128231048583984,0.8701562881469727
-1.1921166628599167,-0.7526397705078125
-0.6557465344667435,0.5459189042448997
1.4574170112609863,-0.9333013743162155
0.15057330019772053,0.7905960083007812
-0.41534900665283203,0.23381710052490234
-0.7429122924804688,1.0744929313659668
-0.8335114270448685,0.28826000168919563
-0.02228019991889596,0.5379557982087135
-0.4701137915253639,0.9283900260925293
-0.2558588981628418,0.16945600509643555
1.5209674835205078,2.020537853240967
-1.0127068310976028,-1.1233686655759811
2.379739284515381,1.340484619140625
0.4294395074248314,0.6058216094970703
-1.1616110801696777,-0.18723009154200554
0.6955862045288086,0.8492112159729004
0.32801631838083267,-1.0763288289308548
0.7529736310243607,0.26619430631399155
0.9948968887329102,-0.13872389681637287
1.0413408279418945,-0.46808719635009766
-0.14477970078587532,-1.6327738761901855
2.4269938468933105,-0.11808870360255241
-1.2099503725767136,-1.503908634185791
-0.23047920316457748,0.8750438690185547
0.6301403045654297,-1.799333095550537
0.5089044943451881,0.2470850944519043
0.5275725945830345,-0.9067655354738235
-0.7267594337463379,1.1324524879455566
-0.4207133874297142,-0.6266117095947266
-1.472461223602295,-0.5374670028686523
0.009119500173255801,0.2280234917998314
-1.0601282119750977,-0.500488318502903
0.12079480104148388,1.4789104461669922
-1.1231303215026855,-1.6522526741027832
-0.5650639906525612,1.8280863761901855
1.2277960777282715,-0.9802103042602539
-1.759791374206543,0.05276199895888567
0.07741449866443872,0.29532909393310547
1.9237518310546875,-0.8762835711240768
-0.8824825286865234,0.5144476890563965
0.5836724862456322,-0.9622097015380859
0.47850608825683594,0.5284785851836205
-0.2444148063659668,-1.9143223762512207
1.3092279434204102,0.4595040902495384
-0.34635070711374283,-2.634310722351074
0.3133535012602806,0.7779479026794434
0.5736112967133522,-1.242673397064209
0.2457856945693493,-1.2618780136108398
-0.13778209686279297,-0.7317780703306198
0.8924245834350586,-0.9203671663999557
-0.815129280090332,-1.0890603065490723
-0.6015301123261452,-0.5131959915161133
0.297319907695055,-0.370788611471653
-0.5820989981293678,-0.8442521095275879
-0.7028102874755859,1.0912775993347168
-0.7282257080078125,-0.605773888528347
-0.9536623954772949,0.44056180864572525
0.25032760575413704,0.619208812713623
-0.15397069975733757,-0.29538869857788086
0.3142238035798073,0.8246541023254395
0.9836555272340775,0.63996322453022
-0.552988089621067,0.021421900019049644
-0.4904628172516823,-0.12387040071189404
0.9334564208984375,0.8878350257873535
0.11035200208425522,-1.477360725402832
0.095331696793437,0.6957411766052246
-0.580751895904541,-0.8290529251098633
0.7662296295166016,-0.5071521177887917
-0.31615499407052994,-0.2038240060210228
0.1950979046523571,-0.8310080319643021
1.068568229675293,-0.8098602294921875
-0.6024837121367455,-0.28399230912327766
-0.41742321103811264,0.03715750062838197
-0.09393690153956413,-0.7010340690612793
0.14765259809792042,0.7365583628416061
-0.8959054946899414,-0.7977724075317383
1.6423463821411133,0.9289383888244629
0.5191921815276146,-0.05556339863687754
-0.30651090666651726,0.42482610791921616
0.3627419099211693,0.5051017180085182
-1.1507391929626465,0.7935404777526855
-0.28047559782862663,-0.03278259886428714
-0.09931329637765884,0.18227100372314453
1.1216043680906296,-0.2797365002334118
0.6446123123168945,0.3134607896208763
0.45298341661691666,0.06507639773190022
-0.8510590344667435,0.5145907029509544
0.2676248922944069,0.6220101937651634
0.06062979809939861,-0.6676434725522995
-0.382232703268528,-0.011813599849119782
2.0958900451660156,-0.6441116333007812
0.384521484375,-0.3577708825469017
-0.4397869110107422,-0.42548179626464844
0.39777759462594986,0.021624600049108267
-0.1482843980193138,-0.5594969168305397
0.17815830186009407,-0.18234249204397202
0.24862289428710938,0.021684200037270784
0.46676401048898697,-0.9488224983215332
-0.30170679092407227,0.8826375007629395
-0.4843711853027344,-1.4009356498718262
-0.24019479751586914,0.09739399887621403
0.5980848893523216,-0.424349308013916
0.5559682846069336,-0.5185722932219505
-0.17178060486912727,0.6396055221557617
1.60444974899292,0.3679633140563965
-0.19593240693211555,0.005173700046725571
-0.4776597023010254,-0.0873326975852251
-0.5565404891967773,0.9611964225769043
-0.6507635116577148,-0.9501457214355469
0.5255221948027611,0.7447600364685059
0.6865500658750534,-0.06520750001072884
0.0628351978957653,0.577545203268528
-0.586855411529541,0.6173967942595482
-1.4981865882873535,-0.3372073173522949
-1.5078067779541016,-0.19094940274953842
0.004851800040341914,0.22872690111398697
-0.5176306143403053,-0.5027294158935547
-0.048565901815891266,0.4946589097380638
1.413583755493164,0.2708912082016468
0.3258347883820534,0.40400028228759766
-0.00011920000360987615,0.13064149767160416
-0.15799999237060547,0.3696560859680176
-0.0522137014195323,-0.10012390092015266
-0.23839469999074936,0.06884340196847916
0.6649374961853027,0.7550836354494095
0.8634209632873535,0.08378029800951481
0.23746490478515625,0.7269024848937988
0.49616098403930664,0.5466699972748756
-0.03988740034401417,-0.1878022961318493
-0.48570629209280014,0.00866650021634996
-0.7290005683898926,-0.5340814962983131
0.8714914321899414,0.3147720918059349
-0.15386340208351612,-0.3304005041718483
0.5516409873962402,0.5367637053132057
0.2002120018005371,-0.2541065029799938
-0.6999611854553223,0.3450990095734596
-0.3652453050017357,-0.5299687013030052
-0.1616239920258522,0.1085519976913929
-0.2584218978881836,-0.21250249817967415
-0.40125850588083267,0.16086099669337273
0.38532018661499023,-0.4616260901093483
0.003921999887097627,0.23205280303955078
0.6061553955078125,-0.5362033843994141
-0.38597580045461655,-0.5307793989777565
-0.437009297311306,-0.14495849609375
0.8403778076171875,-0.36870241165161133
-0.21926160901784897,0.3125905990600586
0.6302475929260254,-0.6226300820708275
2.0008444786071777,0.020206000190228224
0.8766412734985352,-0.6884574890136719
-0.06275179795920849,0.6286860257387161
-0.02249479992315173,0.0921010971069336
0.3529549017548561,-0.18166299909353256
-0.676882266998291,-0.1771688088774681
0.7370234280824661,-0.07841589860618114
-0.37223100662231445,0.24272199720144272
0.5110979080200195,-0.6791949272155762
0.0034927998785860837,-0.08717780001461506
-0.449526309967041,-0.5062580108642578
-0.3020763024687767,0.584268607199192
-0.6763696670532227,-0.07516149897128344
0.18978120759129524,-0.6175756081938744
0.558173693716526,-0.10368820279836655
0.9039043635129929,-0.4914402961730957
0.1940489001572132,0.06898640189319849
-0.3057718090713024,0.19465679302811623
0.3678799048066139,-1.2255073338747025
1.1191844940185547,-0.9175301343202591
0.5423427000641823,-0.8030176162719727
0.36867860704660416,-1.0592222213745117
0.32999519258737564,-1.107180118560791
0.892031192779541,-1.2549161911010742
0.5978823080658913,-1.3699889183044434
0.29808279126882553,-0.7486224174499512
0.5617738142609596,-0.7976412773132324
0.5907297134399414,-1.3650298118591309
0.9326934814453125,-0.16249420121312141
-0.49152370542287827,-0.8439183235168457
0.10027890093624592,-0.10124440304934978
-0.4297494888305664,0.30308960005640984
-0.554502010345459,-0.8723855018615723
1.1833667755126953,0.4805922880768776
-0.9010673314332962,0.5830049887299538
0.4483342170715332,0.37600990384817123
-0.8380532264709473,0.7770299911499023
0.6645917892456055,0.11274809949100018
0.2472878061234951,0.1930117979645729
-0.5641103163361549,0.862884521484375
1.171410083770752,3.580000111469417e-05
0.6277322769165039,0.26639699935913086
1.550889015197754,-0.01113409991376102
-0.20877119153738022,0.08398289792239666
-0.826418399810791,0.21967889741063118
0.3730297088623047,-0.12055640108883381
-0.40978189557790756,-0.34248828887939453
0.5459785088896751,-0.09170769713819027
-0.2491592988371849,0.009787100134417415
-0.390625,-0.24354459717869759
-0.22592540830373764,-0.14247889630496502
-0.3412843123078346,-0.5205750092864037
-0.23813249543309212,0.19644500687718391
-0.11583570390939713,0.7169842720031738
-0.14539959840476513,-0.4832625016570091
0.349271297454834,0.38297180086374283
0.5254269018769264,1.147162914276123
-0.4025102034211159,0.27196409180760384
-0.40596719831228256,1.3692617416381836
-1.3701558113098145,0.46410560607910156
-0.04713539965450764,1.5091538429260254
-0.11503700166940689,0.9315372258424759
0.8029819279909134,0.569009818136692
0.27707820758223534,0.22286180406808853
0.7771254330873489,1.2409567832946777
0.9240269660949707,-0.040876897983253
-0.2779841050505638,-0.13973710127174854
0.7954716682434082,-0.04985330160707235
0.6809473037719727,-0.6122111901640892
-0.6825447082519531,0.37235021591186523
-1.1127114295959473,-0.06539820227771997
-0.6269454956054688,-0.5858898162841797
-0.11900659650564194,-0.383758507668972
-0.4120231047272682,0.15265939757227898
0.13258459977805614,-0.2641916088759899
-1.5761256217956543,0.4905105009675026
-1.81502103805542,-0.5192757025361061
1.1341094970703125,0.2547026053071022
0.1495123002678156,0.5230427160859108
-0.2782106027007103,-1.0948777198791504
0.668799877166748,0.8559942245483398
0.3741741180419922,0.016283999430015683
0.6608843803405762,0.297701396048069
-0.47969821840524673,0.040268898010253906
-0.46821828931570053,1.3541817665100098
0.05941390059888363,-0.7072330266237259
0.5621432885527611,1.5636801719665527
0.2922415919601917,0.1898645982146263
-0.20989179611206055,0.5283832922577858
0.2862215042114258,0.6061435118317604
1.0340332984924316,-0.2771257981657982
0.40781501680612564,0.28111929073929787
0.10398630052804947,0.8210300654172897
-0.1269816979765892,0.02900359919294715
-0.24529699236154556,-0.043773697689175606
0.3165603056550026,0.6254910677671432
-0.26642080396413803,-0.37332769483327866
-1.193380430340767,0.5616426095366478
-0.9324073791503906,0.7239937782287598
0.8399009704589844,-1.3501524925231934
1.2031316757202148,0.11082890443503857
0.770413875579834,-0.3827809914946556
-0.1085997000336647,0.8009552955627441
-2.036726474761963,0.18802879378199577
1.7049074172973633,-1.0321974754333496
0.8756518363952637,-1.3517975807189941
-0.3718256950378418,1.3725876808166504
2.04160213470459,-0.6247162818908691
-1.3003945350646973,1.3740897178649902
1.846301555633545,-0.5771636962890625
0.9422183036804199,-0.8841156959533691
1.2980341911315918,0.9438753128051758
-2.3607969284057617,-0.8970379829406738
-1.195371225476265,1.1354804039001465
3.092026710510254,-1.8139004707336426
1.1761189252138138,-0.12028220109641552
-1.002812385559082,0.9645819664001465
-2.3259878158569336,1.1262059211730957
2.767479419708252,-0.17975570634007454
-2.4885058403015137,-0.20244119688868523
-0.244367104023695,1.7034649848937988
-0.5504726991057396,0.3806113824248314
0.22172929719090462,1.0442376136779785
0.9636282920837402,-3.6684751510620117
0.19397739320993423,2.926754951477051
1.0035275667905807,1.780259609222412
-0.7468461990356445,-2.843308448791504
-3.0428647994995117,1.4116644859313965
2.8076648712158203,-0.8498311042785645
1.131904125213623,0.09634490124881268
-0.7789015769958496,0.03662110073491931
-0.011455999920144677,-2.1074414253234863
2.4027347564697266,0.4263759031891823
-0.9342432022094727,0.19065139815211296
-0.043415999971330166,-1.100611686706543
-1.8128752708435059,0.40390491485595703
0.3148674964904785,0.6074666976928711
0.9638428688049316,-0.8940219879150391
-0.7044435292482376,1.4152288436889648
0.12744669802486897,-0.7748842239379883
-0.6959438323974609,-0.0947474967688322
-0.08395910263061523,0.7919430732727051
-1.9396781921386719,-0.12037750333547592
-0.18808839842677116,0.5081415176391602
-0.8003354072570801,1.3349533081054688
0.778508186340332,-0.6960034370422363
1.0519146919250488,1.3224601745605469
-0.09440179914236069,-0.06995200179517269
0.7951855659484863,1.341712474822998
-1.9696712493896484,0.5724072083830833
3.6054253578186035,-1.291811466217041
-2.1154165267944336,1.3878822326660156
-0.05502699874341488,0.39365291595458984
2.7736783027648926,-0.25855299085378647
-0.1650094985961914,-0.1195191964507103
0.4581451043486595,0.5061864852905273
-2.5850415229797363,0.5210518836975098
1.1055827140808105,1.3691186904907227
-1.7581939697265625,-1.8110036849975586
1.192474365234375,1.2027621269226074
-1.439058780670166,1.8795967102050781
-0.7041692733764648,0.38301941007375717
0.17188789322972298,-0.13605359941720963
0.4305123910307884,1.3018488883972168
0.9287595748901367,-0.09040829725563526
-1.3332366943359375,1.6065001487731934
0.8305668830871582,-0.0880121998488903
-0.7321357727050781,0.0995635986328125
0.07339720148593187,2.1663904190063477
1.6927003860473633,-1.3383150100708008
-0.9566307067871094,0.7786989212036133
0.23869279772043228,-0.15758279711008072
0.10193590074777603,0.48847198486328125
1.9713759422302246,0.3312230110168457
-2.2563695907592773,-0.39625171571969986
1.5473484992980957,0.7720232009887695
-0.34192800521850586,-0.14449359849095345
1.0922908782958984,0.38454528898000717
-1.3951659202575684,-1.4799118041992188
1.1217355728149414,2.3605704307556152
0.680840015411377,-1.0880827903747559
-1.4240026473999023,0.5303620919585228
-0.4904747009277344,0.3189564123749733
0.8910775184631348,0.4967809095978737
-1.6044974327087402,1.170945167541504
1.1117815971374512,-0.45648809522390366
0.3317118063569069,1.2330173701047897
-0.13171429745852947,0.7863879203796387
-0.45657161623239517,0.33141370862722397
-0.13402700424194336,0.30454400926828384
-0.1811503991484642,0.26012659072875977
-0.2496480941772461,0.07572169881314039
0.07050040178000927,1.1197566986083984
0.288617592304945,0.15122889541089535
0.3113269992172718,0.5654216185212135
-0.1273036003112793,-0.3137350082397461
0.022172899916768074,0.46551231294870377
0.07730720099061728,-0.5890488997101784
0.7053971290588379,0.22794010117650032
0.7390379905700684,-0.7732511311769485
-1.3323307037353516,0.37457939237356186
0.6945847719907761,0.92010498046875
-1.2616395950317383,-1.2154102325439453
0.6958842277526855,0.9271025657653809
-0.7591009140014648,0.06637569982558489
1.936638355255127,1.0018110275268555
-2.8443455696105957,0.15829799696803093
0.7494211196899414,0.8687019348144531
1.159977912902832,-0.020206000190228224
-0.7125257700681686,0.773012563586235
0.4924893006682396,0.3082752041518688
-2.1268486976623535,0.6662130355834961
1.777207851409912,0.4058957099914551
-0.9215831756591797,-0.25986429303884506
0.523674488067627,0.37517551332712173
-1.7617464065551758,0.0005364000026020221
-0.4510163888335228,0.006079699960537255
-0.34493211656808853,-0.8125901222229004
0.7656217366456985,-0.15562769956886768
0.6534814834594727,-0.7528424263000488
-2.246832847595215,0.5977869033813477
1.2045978754758835,-0.5840181931853294
0.022613999899476767,-0.2949118986725807
-0.11231900192797184,-0.14609100297093391
-0.32045841217041016,-0.08902549743652344
0.2818942070007324,-0.02949239918962121
-0.29381509870290756,-0.19053220748901367
0.43314699083566666,0.39237741380929947
0.5522966012358665,0.9934306144714355
-0.44242139905691147,0.40155649185180664
-1.134788990020752,0.5512595176696777
0.5731463059782982,0.14778380282223225
0.7686614990234375,0.5448340997099876
-0.1640200987458229,-0.2783774957060814
0.6880521774291992,0.4044770821928978
0.9298086166381836,0.3255128860473633
0.2996682934463024,0.5819439888000488
-0.962376594543457,0.0747084990143776
-0.22840499877929688,0.20331140607595444
0.23597480729222298,0.9896039962768555
0.24873020127415657,-0.9697794914245605
0.14988180249929428,0.6329178810119629
-0.7023453712463379,0.24580959230661392
-1.7322897911071777,0.928044319152832
-1.2537121772766113,-0.1541018020361662
0.6715297698974609,-0.16462799161672592
0.49099918454885483,-0.24105310440063477
-1.1892200261354446,1.1286616325378418
-0.4941343888640404,-0.23243429139256477
-0.1622915081679821,0.7607697695493698
-0.17592910677194595,-0.24133920669555664
1.10090970993042,0.6279706954956055
0.46846870332956314,0.5902647972106934
0.08271929807960987,-0.048911599442362785
-0.13617279939353466,0.16585590317845345
0.6384730339050293,0.23974180221557617
0.9149312973022461,0.43654441833496094
0.5242108926177025,-1.0250449180603027
0.9165406227111816,0.5592703819274902
0.022435199934989214,-0.7847905158996582
0.8172512054443359,-0.7023335248231888
-1.0506272315979004,-0.7950664311647415
-0.09067060425877571,0.040197400376200676
0.4173398017883301,-0.8707761764526367
-0.021648399997502565,-0.9882569313049316
-0.3489493951201439,-0.686943531036377
-1.0188698768615723,-0.13742449693381786
-0.5770206078886986,-0.46253200620412827
-0.8687257766723633,-0.7414460182189941
0.40720701217651367,-0.004172300104983151
